evaluation_mode,train_size,validation_unbalance_rate,use_scale_free_distribution,validation_sample_only_edges_with_heterogeneous_node_types,markedness,diagnostic_odds_ratio,informedness,false_discovery_rate,specificity,positive_likelyhood_ratio,fowlkes_mallows_index,fall_out,miss_rate,balanced_accuracy,prevalence_threshold,precision,negative_predictive_value,negative_likelyhood_ratio,threat_score,matthews_correlation_coefficient,accuracy,prevalence,false_omission_rate,f1_score,recall,auroc,auprc,time_required_for_training,time_required_for_evaluation,task_name,model_name,library_name,graph_name,nodes_number,edges_number,evaluation_schema,holdout_number,holdouts_kwargs,use_subgraph_as_support,number_of_threads,python_version,platform,number_of_holdouts,number_of_slurm_nodes,time_required_to_compute_constant_node_features,time_required_to_compute_constant_node_type_features,time_required_to_compute_constant_edge_features,time_required_for_setting_up_holdout,time_required_to_compute_node_features,time_required_to_compute_node_type_features,time_required_to_compute_edge_features,features_names,"('model_parameters', 'training_sample_only_edges_with_heterogeneous_node_types')","('model_parameters', 'edge_embedding_method')","('model_parameters', 'training_unbalance_rate')","('model_parameters', 'prediction_batch_size')","('model_parameters', 'use_edge_metrics')","('model_parameters', 'use_scale_free_distribution')","('model_parameters', 'random_state')","('model_parameters', 'n_estimators')","('model_parameters', 'criterion')","('model_parameters', 'max_depth')","('model_parameters', 'min_samples_split')","('model_parameters', 'min_samples_leaf')","('model_parameters', 'min_weight_fraction_leaf')","('model_parameters', 'max_features')","('model_parameters', 'max_leaf_nodes')","('model_parameters', 'min_impurity_decrease')","('model_parameters', 'bootstrap')","('model_parameters', 'oob_score')","('model_parameters', 'n_jobs')","('model_parameters', 'verbose')","('model_parameters', 'warm_start')","('model_parameters', 'ccp_alpha')","('model_parameters', 'max_samples')","('features_parameters', 'random_state')","('features_parameters', 'embedding_size')","('features_parameters', 'epochs')","('features_parameters', 'clipping_value')","('features_parameters', 'number_of_negative_samples')","('features_parameters', 'walk_length')","('features_parameters', 'iterations')","('features_parameters', 'window_size')","('features_parameters', 'return_weight')","('features_parameters', 'explore_weight')","('features_parameters', 'max_neighbours')","('features_parameters', 'learning_rate')","('features_parameters', 'learning_rate_decay')","('features_parameters', 'central_nodes_embedding_path')","('features_parameters', 'contextual_nodes_embedding_path')","('features_parameters', 'normalize_by_degree')","('features_parameters', 'stochastic_downsample_by_degree')","('features_parameters', 'normalize_learning_rate_by_degree')","('features_parameters', 'use_scale_free_distribution')","('features_parameters', 'dtype')"
test,0.8,1.0,True,False,0.7933275855043154,76.66052228735167,0.7923543948500473,0.08944323247652475,0.9136894773774293,10.180275715800642,0.8944687177258622,0.08631052262257066,0.12133508252738201,0.8961771974250237,0.238626213590694,0.9105567675234753,0.8827708179808401,0.13279684786964072,0.8088524405998989,0.7928408408565499,0.8961771974250237,0.5,0.11722918201915991,0.8943266155327143,0.878664917472618,0.9470459833640453,0.913302930982611,65.11862635612488,3.1729447841644287,Edge Prediction,Random Forest Classifier,scikit-learn,AlligatorSinensis,14002,327770,Connected Monte Carlo,7,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.4066696166992188e-05,2.1457672119140625e-06,2.1457672119140625e-06,68.8228108882904,68.5652723312378,8.821487426757812e-06,5.4836273193359375e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,336,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,True,False,False,True,f32
train,0.8,1.0,True,False,0.8715884601517234,225.1925398079755,0.8705113341672515,0.07952577790549453,0.9176785550843579,11.574539053089964,0.9365137538298475,0.08232144491564208,0.047167220917106456,0.9352556670836257,0.22716237673644962,0.9204742220945055,0.9511142380572178,0.051398412500519415,0.8803602511610207,0.8710497306649356,0.9352556670836257,0.5,0.04888576194278216,0.936374027920922,0.9528327790828935,0.9704307441617039,0.9617653149229013,65.1755039691925,3.352224349975586,Edge Prediction,Random Forest Classifier,scikit-learn,AlligatorSinensis,14002,327770,Connected Monte Carlo,8,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.4066696166992188e-05,2.1457672119140625e-06,2.1457672119140625e-06,68.98723077774048,68.73193645477295,9.298324584960938e-06,4.291534423828125e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,378,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,True,False,False,True,f32
test,0.8,1.0,True,False,0.7913722374891656,75.72968085469869,0.7898984043689172,0.08723794340374647,0.9165268328401013,10.462902046783624,0.8928496132055745,0.08347316715989872,0.12662842847118405,0.8949492021844586,0.23614753006277842,0.9127620565962535,0.878610180892912,0.13816117972104788,0.8060850955987948,0.790634977505139,0.8949492021844586,0.5,0.12138981910708802,0.892632465173567,0.873371571528816,0.9479041405561988,0.9172774170409107,65.1755039691925,3.352224349975586,Edge Prediction,Random Forest Classifier,scikit-learn,AlligatorSinensis,14002,327770,Connected Monte Carlo,8,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.4066696166992188e-05,2.1457672119140625e-06,2.1457672119140625e-06,68.98723077774048,68.73193645477295,9.298324584960938e-06,4.291534423828125e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,378,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,True,False,False,True,f32
train,0.8,1.0,True,False,0.8623387021080204,200.1608528773475,0.8604471123043598,0.08902465236414236,0.9068058394605973,10.232843638744525,0.9320642091877299,0.09319416053940266,0.04635872715623757,0.9302235561521799,0.23815865503171407,0.9109753476358576,0.9513633544721628,0.05112310170368279,0.872343914070322,0.8613923879725985,0.9302235561521799,0.5,0.04863664552783724,0.931820172047258,0.9536412728437624,0.9674199301131318,0.9573963893455482,65.16959357261658,3.1267991065979004,Edge Prediction,Random Forest Classifier,scikit-learn,AlligatorSinensis,14002,327770,Connected Monte Carlo,9,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.4066696166992188e-05,2.1457672119140625e-06,2.1457672119140625e-06,68.80087542533875,68.55804944038391,8.106231689453125e-06,4.76837158203125e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,420,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,True,False,False,True,f32
test,0.8,1.0,True,False,0.7831678702480156,68.51813422473542,0.7823778869329101,0.09597932946811194,0.9070689812978613,9.418910045961916,0.889548955254701,0.09293101870213871,0.12469109436495107,0.891188943466455,0.24575916254059182,0.9040206705318881,0.8791471997161275,0.137465944636911,0.8008821148424197,0.7827727789329352,0.8911889434664552,0.5,0.12085280028387249,0.8894331375071691,0.8753089056350489,0.9435692104091249,0.9090800801732065,65.16959357261658,3.1267991065979004,Edge Prediction,Random Forest Classifier,scikit-learn,AlligatorSinensis,14002,327770,Connected Monte Carlo,9,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.4066696166992188e-05,2.1457672119140625e-06,2.1457672119140625e-06,68.80087542533875,68.55804944038391,8.106231689453125e-06,4.76837158203125e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,420,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,True,False,False,True,f32
train,0.79999768823543,1.0,True,False,0.8676825488970961,298.17126883452136,0.86096502001127,0.10433163016304614,0.8864884194708934,8.584821002386638,0.9342418681745406,0.11351158052910659,0.025523399459623453,0.930482510005635,0.25445379904684706,0.8956683698369539,0.9720141790601422,0.028791576854277766,0.8751382720935287,0.8643172583459259,0.930482510005635,0.5,0.027985820939857815,0.9334119889905146,0.9744766005403765,0.97867950705174,0.971593182555523,71.03973340988159,3.7237634658813477,Edge Prediction,Random Forest Classifier,scikit-learn,CanisLupus,13501,346056,Connected Monte Carlo,0,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3828277587890625e-05,2.1457672119140625e-06,1.6689300537109375e-06,62.147342681884766,61.89636540412903,8.58306884765625e-06,5.0067901611328125e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,42,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,True,False,False,True,f32
test,0.79999768823543,1.0,True,False,0.8309054647737142,126.20932984976936,0.8284401548864357,0.10717711216464332,0.8869849159105357,8.330350294042445,0.9168166584602337,0.11301508408946426,0.05854476102409989,0.9142200774432179,0.2573184836301039,0.8928228878353567,0.9380825769383576,0.06600423521746215,0.8458602694913934,0.829671894144379,0.914220077443218,0.5,0.06191742306164237,0.916494366850922,0.9414552389759001,0.966260200164994,0.9403866394973233,71.03973340988159,3.7237634658813477,Edge Prediction,Random Forest Classifier,scikit-learn,CanisLupus,13501,346056,Connected Monte Carlo,0,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3828277587890625e-05,2.1457672119140625e-06,1.6689300537109375e-06,62.147342681884766,61.89636540412903,8.58306884765625e-06,5.0067901611328125e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,42,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,True,False,False,True,f32
train,0.79999768823543,1.0,True,False,0.8565154552333578,266.98805840664767,0.8475170131915446,0.11563790053076473,0.8725094276921299,7.647683807904805,0.9285794286493172,0.1274905723078701,0.024992414500585203,0.9237585065957723,0.26557288914385885,0.8843620994692353,0.9721533557641225,0.02864429163440962,0.8647589695616376,0.8520043546671411,0.9237585065957723,0.5,0.027846644235877457,0.9274753291734242,0.9750075854994148,0.9782657861594296,0.9713637818979685,70.14622402191162,3.287062168121338,Edge Prediction,Random Forest Classifier,scikit-learn,CanisLupus,13501,346056,Connected Monte Carlo,1,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3828277587890625e-05,2.1457672119140625e-06,1.6689300537109375e-06,61.6895534992218,61.432941913604736,3.337860107421875e-06,1.9073486328125e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,84,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,True,False,False,True,f32
test,0.79999768823543,1.0,True,False,0.8226865622495221,118.49538256661788,0.8185141304976016,0.11795093133354018,0.8736490781945327,7.478101772441396,0.912916940033105,0.12635092180546725,0.05513494769693117,0.9092570652488008,0.26776544654300377,0.8820490686664598,0.9406374935830624,0.06310880314882499,0.838872711879626,0.8205976944713704,0.9092570652488008,0.5,0.059362506416937605,0.9123771389507022,0.9448650523030688,0.9650568768107025,0.9384487634794298,70.14622402191162,3.287062168121338,Edge Prediction,Random Forest Classifier,scikit-learn,CanisLupus,13501,346056,Connected Monte Carlo,1,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3828277587890625e-05,2.1457672119140625e-06,1.6689300537109375e-06,61.6895534992218,61.432941913604736,3.337860107421875e-06,1.9073486328125e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,84,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,True,False,False,True,f32
train,0.79999768823543,1.0,True,False,0.8617250320677947,278.31448707567307,0.8539610755515743,0.11003490343821964,0.8795205964369825,8.088025424236973,0.9312454107746921,0.12047940356301745,0.02555952088540836,0.9269805377757872,0.26014937689743745,0.8899650965617804,0.9717599355060144,0.029060741714238746,0.8696638920947266,0.8578342702494047,0.926980537775787,0.5,0.028240064493985615,0.9302890169423725,0.9744404791145916,0.9780150620071205,0.9710632094752856,69.21580243110657,3.2209279537200928,Edge Prediction,Random Forest Classifier,scikit-learn,CanisLupus,13501,346056,Connected Monte Carlo,2,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3828277587890625e-05,2.1457672119140625e-06,1.6689300537109375e-06,61.565746784210205,61.314038038253784,3.0994415283203125e-06,1.9073486328125e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,126,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,True,False,False,True,f32
test,0.79999768823543,1.0,True,False,0.8247283467388558,118.35986673063773,0.8215627347858754,0.11318367346938774,0.8798040802173034,7.83519653804544,0.9138746908208546,0.12019591978269661,0.058241345431428115,0.9107813673929377,0.26321731898966655,0.8868163265306123,0.9379120202082435,0.06619808516578264,0.8407088777392269,0.8231440189919428,0.9107813673929377,0.5,0.062087979791756516,0.9134620774707103,0.9417586545685719,0.965014755448734,0.9386621771522429,69.21580243110657,3.2209279537200928,Edge Prediction,Random Forest Classifier,scikit-learn,CanisLupus,13501,346056,Connected Monte Carlo,2,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3828277587890625e-05,2.1457672119140625e-06,1.6689300537109375e-06,61.565746784210205,61.314038038253784,3.0994415283203125e-06,1.9073486328125e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,126,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,True,False,False,True,f32
train,0.79999768823543,1.0,True,False,0.8575213669689679,283.34253083007957,0.8480154888673765,0.1163821276373238,0.8713643784947479,7.592384589464223,0.9289706002818966,0.1286356215052521,0.02334888962737136,0.9240077444336883,0.26628121896594076,0.8836178723626762,0.9739034946062916,0.026795781654175222,0.8653378395678112,0.8527551824670491,0.9240077444336883,0.5,0.026096505393708416,0.9278081655903204,0.9766511103726286,0.9782950192228979,0.9715194100503679,71.40576839447021,3.206547737121582,Edge Prediction,Random Forest Classifier,scikit-learn,CanisLupus,13501,346056,Connected Monte Carlo,3,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3828277587890625e-05,2.1457672119140625e-06,1.6689300537109375e-06,61.62129330635071,61.377774238586426,2.86102294921875e-06,2.384185791015625e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,168,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,True,False,False,True,f32
test,0.79999768823543,1.0,True,False,0.8195850087706176,113.23798665739623,0.8155088712939953,0.11910706814408922,0.8724932092700688,7.395807365439095,0.9114251649511875,0.1275067907299312,0.056984337976073496,0.9077544356469976,0.26885165120765653,0.8808929318559108,0.9386920769147068,0.0653120704787454,0.8363724899727053,0.8175443996701376,0.9077544356469976,0.5,0.06130792308529325,0.910896339974181,0.9430156620239265,0.9643881870900677,0.939042252358086,71.40576839447021,3.206547737121582,Edge Prediction,Random Forest Classifier,scikit-learn,CanisLupus,13501,346056,Connected Monte Carlo,3,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3828277587890625e-05,2.1457672119140625e-06,1.6689300537109375e-06,61.62129330635071,61.377774238586426,2.86102294921875e-06,2.384185791015625e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,168,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,True,False,False,True,f32
train,0.79999768823543,1.0,True,False,0.8610069005323564,273.53992384433565,0.8532458713210329,0.11036921696445068,0.8791521578939764,8.06049736967958,0.9309048034176847,0.12084784210602362,0.025906286572943582,0.9266229356605165,0.26047761385209905,0.8896307830355493,0.9713761174968072,0.02946735253997729,0.8690686432484692,0.8571176016499441,0.9266229356605163,0.5,0.02862388250319285,0.9299483423337679,0.9740937134270564,0.9778972429487847,0.9704338374426604,70.39538145065308,3.4036803245544434,Edge Prediction,Random Forest Classifier,scikit-learn,CanisLupus,13501,346056,Connected Monte Carlo,4,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3828277587890625e-05,2.1457672119140625e-06,1.6689300537109375e-06,61.52839922904968,61.28292727470398,3.337860107421875e-06,1.6689300537109375e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,210,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,True,False,False,True,f32
test,0.79999768823543,1.0,True,False,0.8273698831944756,123.87792548988392,0.8239033693579147,0.1130923302393747,0.8795873547939663,7.842332613390926,0.9151617977136897,0.12041264520603367,0.055683985436051575,0.9119516846789574,0.26312905391411884,0.8869076697606253,0.9404622134338503,0.0633069417523572,0.8428287725994893,0.8256348069632196,0.9119516846789574,0.5,0.059537786566149664,0.9147119744723731,0.9443160145639484,0.9652381038380122,0.9370625185001618,70.39538145065308,3.4036803245544434,Edge Prediction,Random Forest Classifier,scikit-learn,CanisLupus,13501,346056,Connected Monte Carlo,4,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3828277587890625e-05,2.1457672119140625e-06,1.6689300537109375e-06,61.52839922904968,61.28292727470398,3.337860107421875e-06,1.6689300537109375e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,210,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,True,False,False,True,f32
train,0.79999768823543,1.0,True,False,0.8579102087945056,269.7952396211384,0.8492580659143778,0.1141226210093026,0.8744166389735736,7.762504673972446,0.9292954149407341,0.12558336102642642,0.025158573059195777,0.9246290329571889,0.2641221364059668,0.8858773789906974,0.9720328298038082,0.028771837060108954,0.8660766147536512,0.8535731747477904,0.9246290329571889,0.5,0.027967170196191805,0.9282326437256014,0.9748414269408042,0.977490822800415,0.9702186681562479,70.19975113868713,3.2762951850891113,Edge Prediction,Random Forest Classifier,scikit-learn,CanisLupus,13501,346056,Connected Monte Carlo,5,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3828277587890625e-05,2.1457672119140625e-06,1.6689300537109375e-06,62.02850270271301,61.75982332229614,4.5299530029296875e-06,2.1457672119140625e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,252,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,True,False,False,True,f32
test,0.79999768823543,1.0,True,False,0.8260073887120196,122.7439775844909,0.8222129110558862,0.1149885660933927,0.8772178234988153,7.696516827488824,0.9145115950460023,0.12278217650118473,0.05500491244292893,0.9111064555279431,0.2649526217427148,0.8850114339066073,0.9409959548054122,0.06270382448858577,0.841654870673015,0.824107966001167,0.9111064555279431,0.5,0.05900404519458781,0.9140201935506411,0.9449950875570711,0.9643651048241949,0.9359819630242242,70.19975113868713,3.2762951850891113,Edge Prediction,Random Forest Classifier,scikit-learn,CanisLupus,13501,346056,Connected Monte Carlo,5,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3828277587890625e-05,2.1457672119140625e-06,1.6689300537109375e-06,62.02850270271301,61.75982332229614,4.5299530029296875e-06,2.1457672119140625e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,252,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,True,False,False,True,f32
train,0.79999768823543,1.0,True,False,0.8660736925037922,299.6376618927235,0.8587580008958113,0.10676242523686019,0.8834253225643323,8.366591268242804,0.9333829847281597,0.11657467743566774,0.024667321668520925,0.9293790004479057,0.25690390363251536,0.8932375747631398,0.9728361177406524,0.027922362013484865,0.8735042071448674,0.8624080894814301,0.9293790004479057,0.5,0.027163882259347655,0.9324817140133855,0.9753326783314791,0.9790349833388252,0.9719514472091159,70.23703622817993,3.23327374458313,Edge Prediction,Random Forest Classifier,scikit-learn,CanisLupus,13501,346056,Connected Monte Carlo,6,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3828277587890625e-05,2.1457672119140625e-06,1.6689300537109375e-06,61.36869978904724,61.110416650772095,3.814697265625e-06,1.9073486328125e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,294,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,True,False,False,True,f32
test,0.79999768823543,1.0,True,False,0.8309684795409749,127.71754337681797,0.8281511876553198,0.10870811829278282,0.8849621452927238,8.198944988696304,0.9168733480546735,0.11503785470727623,0.05681095763740396,0.9140755938276599,0.2588407046714928,0.8912918817072172,0.9396765978337578,0.06419591836734699,0.8458807370357893,0.8295586376115879,0.9140755938276599,0.5,0.06032340216624221,0.9165063810072023,0.943189042362596,0.9658204776872992,0.9380677052494599,70.23703622817993,3.23327374458313,Edge Prediction,Random Forest Classifier,scikit-learn,CanisLupus,13501,346056,Connected Monte Carlo,6,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3828277587890625e-05,2.1457672119140625e-06,1.6689300537109375e-06,61.36869978904724,61.110416650772095,3.814697265625e-06,1.9073486328125e-06,Node2Vec SkipGram,False,Concatenate,1.0,4096,False,True,294,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,5,0.25,4.0,100,0.01,0.9,None,None,True,False,False,True,f32
